id	title	price	availability	country	language	additional image link	brand	color	description	gtin	image link	installment(amount:months)	link	mpn	google_product_category		condition
324_350	Escrivaninha Copenhague 190 Matte	13906.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161557/Escrivaninha-Copenhague-I-Matte_1.jpg?v=637388193815530000,http://hermanmiller.vteximg.com.br/arquivos/ids/161614/Escrivaninha-Copenhague-I-Matte_2-1--1-.jpg?v=637388879019230000	Herman Miller	Matte	Compartilhando as mesmas pernas anguladas do resto da série, a mesa da mesa de madeira compensada moldada CPH 190 apresenta uma divisão na parte de trás da mesa, criando um encosto vertical útil para apoiar notas e livros abertos, enquanto o restante serve como espaço de trabalho.	1000043384586	http://hermanmiller.vteximg.com.br/arquivos/ids/161557/Escrivaninha-Copenhague-I-Matte_1.jpg?v=637388193815530000	1158.83 BRL:12	https://store.hermanmiller.com.br/escrivaninha-copenhague-i-matte-1012241019000_pai/p?idsku=350	1012241019000	Mesas		new
386_423	Mesa Nevi com altura Regulável 60 x 122cm 110v Carvalho	8845.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162450/Mesa_nevi_carvalho_1.png?v=637684465323700000,http://hermanmiller.vteximg.com.br/arquivos/ids/162451/Mesa_nevi_carvalho_2.png?v=637684465605130000	Herman Miller	Carvalho	Acreditamos que as pessoas devem ser capazes de se sentar—ou ficar em pé—confortavelmente. Com as mesas com regulágem de altura Nevi, projetadas de modo eficiente, você não tem que escolher entre ter mesas, cadeiras ou acessórios de escritório ergonômicos—você pode ter todos.   Nevi encoraja o movimento regular entre posturas para uma melhor energia e produtividade.;Acreditamos que as pessoas devem ser capazes de se sentar—ou ficar em pé—confortavelmente. Com as mesas com regulágem de altura Nevi, projetadas de modo eficiente, você não tem que escolher entre ter mesas, cadeiras ou acessórios de escritório ergonômicos—você pode ter todos.   Nevi encoraja o movimento regular entre posturas para uma melhor energia e produtividade.	1000043504762	http://hermanmiller.vteximg.com.br/arquivos/ids/162450/Mesa_nevi_carvalho_1.png?v=637684465323700000	737.08 BRL:12	https://store.hermanmiller.com.br/mesa-nevi-com-altura-regulavel-60-x-122cm-dwb6ats-2448menbsts9191915_pai/p?idsku=423	DWB6ATS.2448MENBSTSAB3AB39157	Mesas > Mesas de trabalho		new
222_432	Cadeira Verus Preta	4540.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161714/Verus-preta_01.jpg?v=637423728072230000,http://hermanmiller.vteximg.com.br/arquivos/ids/161715/Verus-preta_02.jpg?v=637423728226870000,http://hermanmiller.vteximg.com.br/arquivos/ids/161716/Verus-preta_03.jpg?v=637423728463200000,http://hermanmiller.vteximg.com.br/arquivos/ids/161718/cadeira_verus_preta_5-1--1-.jpg?v=637423729267330000,http://hermanmiller.vteximg.com.br/arquivos/ids/161719/cadeira_verus_preta_6-1--1-.jpg?v=637423729743070000,http://hermanmiller.vteximg.com.br/arquivos/ids/162377/Verus---Nevi.jpg?v=637647460341430000	Herman Miller	Preto	Verdadeira. Genuína. Bem-fundamentada.  Na Herman Miller, acreditamos que todos merecem uma experiência excepcional durante todo o dia, daí criamos a Verus.   A garantia da Herman Miller  Feita de acordo com os nossos mais altos padrões de qualidade, a Verus vem com a nossa garantia de 12 anos, 3 turnos, para garantir um trabalho tão intenso quanto o das pessoas que a usam. Através da simplificação da forma da cadeira, usando materiais de maneira pensada, e do embasamento em mais de 40 anos de experiência proporcionando suporte a usuários de todos os tipos, todos terão um lugar na mesa de trabalho da Herman Miller.  Apoio ergonômico  Com base no entendimento da Herman Miller de como o corpo humano tem o seu melhor desempenho, tanto o assento quanto o encosto da cadeira foram projetados e concebidos a fim de beneficiar as estruturas do corpo que mais necessitam de apoio ergonômico. O suporte sacral patenteado da Herman Miller, o PostureFit, é padrão na Verus e mantém a coluna alinhada de forma adequada. O apoio lombar com ajuste de altura fornece um nível adicional de suporte para a coluna e conforto na região lombar das costas.	1000043504533	http://hermanmiller.vteximg.com.br/arquivos/ids/161714/Verus-preta_01.jpg?v=637423728072230000	378.38 BRL:12	https://store.hermanmiller.com.br/cadeira-verus-pia2b425ha-0001_preta/p?idsku=432	PIA1YB425HAAJBKDCRC71HA04	Assentos > Cadeiras para Trabalho		new
338_373	Sofá Mags Modular com chaise Direita	41875.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161548/SOFA-MAGS-2modulos-com-chaise-direita-Cinza_1.jpg?v=637388178424300000,http://hermanmiller.vteximg.com.br/arquivos/ids/161601/SOFA-MAGS-2modulos-com-chaise-direita-Cinza_2-1-.jpg?v=637388865888770000	Herman Miller	Cinza	Criado pensando no máximo de conforto e mínimo de detalhes, o sofá Mags incorpora uma forte presença estética e atemporal para criar um clássico HAY. Pensando em conforto superior e qualidade, o Mags é feito com uma construção sólida, espuma de alta densidade durável e acolchoamento interno para garantir a longevidade. A estrutura baixa transmite uma nítida sensação de relaxamento, que é reforçada pelos assentos profundos e resulta em um espaço aberto e acolhedor. A ampla gama de unidades modulares funcionais torna o sofá plenamente customizável com chaise longue, módulos de canto ou assentos adicionais para atender qualquer ambiente ou finalidade, enquanto as opções de tecido permitem que o sofá encontre sua própria personalidade.	1000043386054	http://hermanmiller.vteximg.com.br/arquivos/ids/161548/SOFA-MAGS-2modulos-com-chaise-direita-Cinza_1.jpg?v=637388178424300000	3489.58 BRL:12	https://store.hermanmiller.com.br/sofa-mags-modular-com-chaise-direita-1017231301905_pai/p?idsku=373	1017231301905	Assentos > Sofás		new
326_346	Escrivaninha Copenhague 90 Matte	10773.75 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161558/Escrivaninha-Copenhague-II-Matte.jpg?v=637388194272130000	Herman Miller	Matte	O CPH 90 traz a estética clássica da mesa para um contexto moderno. As pernas assimétricas simples, mas elegantes, dos irmãos Bouroullec, juntamente com o tampo da mesa simplificado, resultam em um design funcional, compacto e organizado.	1000043384609	http://hermanmiller.vteximg.com.br/arquivos/ids/161558/Escrivaninha-Copenhague-II-Matte.jpg?v=637388194272130000	897.81 BRL:12	https://store.hermanmiller.com.br/escrivaninha-copenhague-90-1045011239000_pai/p?idsku=346	1045011239000	Mesas		new
118_93	Mesa Eames Wire Branca	2533.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159371/01.jpg?v=636977003089830000,http://hermanmiller.vteximg.com.br/arquivos/ids/159372/02.jpg?v=636977003234600000,http://hermanmiller.vteximg.com.br/arquivos/ids/159373/03.jpg?v=636977003360400000,http://hermanmiller.vteximg.com.br/arquivos/ids/159374/04.jpg?v=636977003474100000,http://hermanmiller.vteximg.com.br/arquivos/ids/159375/mesa_emaes_wire_branca_5.jpg?v=636977003680100000,http://hermanmiller.vteximg.com.br/arquivos/ids/159376/mesa_emaes_wire_branca_6.jpg?v=636977003840570000,http://hermanmiller.vteximg.com.br/arquivos/ids/159377/mesa_emaes_wire_branca_7.jpg?v=636977004378670000,http://hermanmiller.vteximg.com.br/arquivos/ids/159378/mesa_emaes_wire_branca_8---fechar-corte-no-sofa---mesa.jpg?v=636977004889000000,http://hermanmiller.vteximg.com.br/arquivos/ids/159379/mesa_emaes_wire_branca_9.jpg?v=636977005034400000	Herman Miller	Branco	Alinhe algumas delas para funcionarem como uma mesa de centro. Use-as como mesas de cabeceira. Empilhe uma sobre a outra para servir como uma mesa complementar ao lado de um sofá. Em qualquer lugar que você precise de uma superfície pequena que tenha uma grande presença.  Qualquer interior pode ser iluminado com um pouco de Eames, e essas pequenas mesas ostentam as características do design Eames clássico — o uso de hastes de arame soldadas na base e a borda chanfrada que revela o material essencial abaixo da superfície. Em muitas dessas mesas, esse material é de 13 camadas de madeira compensada de bétula báltica prensada entre madeira ou no laminado de alta pressão.	1000041399940	http://hermanmiller.vteximg.com.br/arquivos/ids/159371/01.jpg?v=636977003089830000	211.08 BRL:12	https://store.hermanmiller.com.br/mesa-eames-wire-ltrt-0001-preta/p?idsku=93	LTRT.-0015	Mesas > Mesas Lateral		new
138_126	Cadeira Cosm Alta Mineral Sem Braço	11345.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159266/Mineral.jpg?v=636972632471430000,http://hermanmiller.vteximg.com.br/arquivos/ids/159267/COSM-ALTA-1.jpg?v=636972633017700000	Herman Miller	Mineral	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000041500018	http://hermanmiller.vteximg.com.br/arquivos/ids/159266/Mineral.jpg?v=636972632471430000	945.42 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-alta-flc_alta/p?idsku=126	FLC162SFN9898VPROC84503	Assentos > Cadeiras para Trabalho		new
323_331	Mesa Tray Baixa Preta	3404.25 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161092/Mesa-Tray-Baixa-Preta.jpg?v=637363291539600000	Herman Miller	Preto	A Mesa Tray de metal é um móvel multifuncional que pode ser facilmente adaptado para atender às suas necessidades. Com o tampo de bandeja posicionado no lugar, pode ser utilizada como mesa de cabeceira ou mesa de centro. Ao remover o tampo, ele se torna uma bandeja que pode ser usada para carregar itens.	5710441005650	http://hermanmiller.vteximg.com.br/arquivos/ids/161092/Mesa-Tray-Baixa-Preta.jpg?v=637363291539600000	283.69 BRL:12	https://store.hermanmiller.com.br/mesa-tray-baixa-ttlsc2415-0002_pai/p?idsku=331	TTLSC2415BPS	Mesas > Mesas Lateral		new
410_481	Carrinho de Armazenamento OE1 com Prateleira superior e inferior Canyon	4365.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162349/Carrinho-de-Armazenamento-com-Prateleira-superior-e-inferior-Canyon.png?v=637639890256800000	Herman Miller	Canyon	Coleção para espaços de trabalho OE1  A Coleção para espaços de trabalho OE1 permite flexibilidade, integração instantânea e otimização de espaços. Inspire-se em ideias pensadas para as diferentes configurações da OE1 para todo o escritório e obtenha recursos de design para ajudá-lo a planejar os espaços.  Ao projetarem a OE1, Sam Hecht e Kim Colin desconstruíram a abordagem de sistemas tradicionais para móveis de escritório. No processo, eles criaram uma coleção flexível pronta para um mundo de trabalho em constante transformação.  Encontre o encaixe correto  Opções para todos os ambientes de trabalho e todas as estéticas. O design leve e minimalista da OE1 vem em uma ampla variedade de configurações e cores, ajudando as organizações a encontrarem sua própria combinação perfeita entre propósito, desempenho e expressão.  Otimize o seu espaço  Com seus designs multifuncionais e elementos móveis, OE1 ajuda as organizações a otimizarem seus espaços, transformando áreas subutilizadas em áreas de trabalho flexíveis e dedicadas.	1000043511241	http://hermanmiller.vteximg.com.br/arquivos/ids/162349/Carrinho-de-Armazenamento-com-Prateleira-superior-e-inferior-Canyon.png?v=637639890256800000	363.75 BRL:12	https://store.hermanmiller.com.br/carrinho-de-armazenamento-com-prateleira-superior-e-inferior-branco-hz820-2011ss_pai/p?idsku=481	HZ820.2011SSNNDR1	Acessórios > Organizadores		new
265_303	Mesa Copenhague 20 Bistrô 70cm Cinza	10015.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161560/Mesa-Copenhague-Bistro-70cm-Cinza.jpg?v=637388195164970000	Herman Miller		Com os mesmos pés em ângulo característicos do restante da linha Copenhage dos irmãos Bouroullec, a mesa CPH 20 tem um tampo redondo que suaviza sua expressão projetada. Ideal tanto para encontros intimistas como para ambientes maiores, como cafés, essa mesa versátil consegue se encaixar tanto em residências como em espaços públicos. As mesas apresentam uma variedade de alturas e tamanhos e estão disponíveis com acabamento de carvalho tingido, acabamento com sabão (técnica dinamarquesa) e laqueado, com tampos de madeira, laminado ou linóleo.      Criada por Ronan e Erwan Bouroullec para HAY      A Mesa de Jantar Copenhague é uma mesa elegante, redonda, com bordas chanfradas e três pés graciosamente inclinados. A exclusiva disposição em tripé dos pés da mesa maximiza o espaço para cada pessoa, o que torna esta mesa redonda ideal para espaços pequenos.      • Moderna mesa de jantar redonda, desenhada para resistir ao uso diário com elegância      • Pés de carvalho maciço e tampo chanfrado      • Parte da ampla Coleção Copenhague	1000043383480	http://hermanmiller.vteximg.com.br/arquivos/ids/161560/Mesa-Copenhague-Bistro-70cm-Cinza.jpg?v=637388195164970000	834.58 BRL:12	https://store.hermanmiller.com.br/mesa-copenhague-bistro-70cm-cinza-cph202841-0001_pai/p?idsku=303	CPH202841MSORLIMPE	Mesas > Mesas de Jantar		new
110_92	Luminária de Mesa Ode Branca	4520.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/158940/Luminaria_Ode_branca_Y6485.FG-0001_1.jpg?v=636905278503430000,http://hermanmiller.vteximg.com.br/arquivos/ids/158941/Luminaria_Ode_branca_Y6485.FG-0001_2.jpg?v=636905278613400000,http://hermanmiller.vteximg.com.br/arquivos/ids/158942/Luminaria_Ode_branca_Y6485.FG-0001_3.jpg?v=636905278740130000,http://hermanmiller.vteximg.com.br/arquivos/ids/158943/Luminaria_Ode_branca_Y6485.FG-0001_4.jpg?v=636905278872570000,http://hermanmiller.vteximg.com.br/arquivos/ids/158944/Luminaria_Ode_branca_Y6485.FG-0001_5.jpg?v=636905279036970000	Herman Miller		Com um toque na haste, a Luminária de Mesa Ode emite uma luz difusa abaixo de uma elegante cúpula de aço. Toque mais uma vez para diminuir o brilho, e uma terceira vez para apagar a luz. Inclui adaptador de energia com cabo de 3,65 metros. Os LEDs são integrados à luminária.	1000041399926	http://hermanmiller.vteximg.com.br/arquivos/ids/158940/Luminaria_Ode_branca_Y6485.FG-0001_1.jpg?v=636905278503430000	376.67 BRL:12	https://store.hermanmiller.com.br/luminaria-de-mesa-ode-branca-y6485-fg-0001_branca/p?idsku=92	Y6485.FG-0001	Iluminação > Luminária de Mesa		new
138_401	Cadeira Cosm Alta com braço regulável Nightfall	12001.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161914/cadeira-cosm-alta-braco-regulavel-nightfall-1.jpg?v=637534973276400000,http://hermanmiller.vteximg.com.br/arquivos/ids/161915/cadeira-cosm-alta-braco-regulavel-nightfall-2.jpg?v=637534973566370000	Herman Miller	Nightfall	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000043484569	http://hermanmiller.vteximg.com.br/arquivos/ids/161914/cadeira-cosm-alta-braco-regulavel-nightfall-1.jpg?v=637534973276400000	1000.12 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-alta-flc_alta/p?idsku=401	FLC362SFHDN2DN2DN2OC84504	Assentos > Cadeiras para Trabalho		new
